Vehicle_Model,Engine_Displacement_L,Engine_Cylinders,Transmission_Type,Drive,Fuel,Cert_Region,Veh_Class,Air_Pollution_Score,City_Mpg,Hwy_Mpg,Combined_Mpg,Greenhouse_Gas_Score,Smartway,Combined_Co2
MERCEDES-BENZ AMG C63,4.0,8,Auto-7,2WD,Gasoline,FA,small car,5.0,17,22,19,3,No,468
MERCEDES-BENZ AMG C63,4.0,8,Auto-7,2WD,Gasoline,FA,small car,5.0,17,23,19,3,No,458
MERCEDES-BENZ AMG C63,4.0,8,Auto-7,2WD,Gasoline,FA,small car,5.0,18,24,20,4,No,441
MERCEDES-BENZ AMG C63 S,4.0,8,Auto-7,2WD,Gasoline,CA,small car,5.0,17,22,19,3,No,468
MERCEDES-BENZ AMG C63 S,4.0,8,Auto-7,2WD,Gasoline,CA,small car,5.0,17,23,19,3,No,458
MERCEDES-BENZ AMG C63 S,4.0,8,Auto-7,2WD,Gasoline,CA,small car,5.0,18,24,20,4,No,441
MERCEDES-BENZ AMG C63 S,4.0,8,Auto-7,2WD,Gasoline,FA,small car,5.0,17,22,19,3,No,468
MERCEDES-BENZ AMG C63 S,4.0,8,Auto-7,2WD,Gasoline,FA,small car,5.0,17,23,19,3,No,458
MERCEDES-BENZ AMG C63 S,4.0,8,Auto-7,2WD,Gasoline,FA,small car,5.0,18,24,20,4,No,441
MERCEDES-BENZ AMG CLA45 4Matic,2.0,4,AutoMan-7,4WD,Gasoline,CA,small car,3.0,23,30,26,5,No,348
MERCEDES-BENZ AMG CLA45 4Matic,2.0,4,AutoMan-7,4WD,Gasoline,FA,small car,3.0,23,30,26,5,No,348
MERCEDES-BENZ AMG CLS63 4Matic,5.5,8,Auto-7,4WD,Gasoline,FA,small car,1.0,16,22,18,3,No,495
MERCEDES-BENZ AMG CLS63 4Matic,5.5,8,Auto-7,4WD,Gasoline,CA,small car,3.0,16,22,18,3,No,495
MERCEDES-BENZ AMG E43 4Matic,3.0,6,Auto-9,4WD,Gasoline,FA,midsize car,5.0,19,25,21,4,No,416
MERCEDES-BENZ AMG E63 S 4Matic,4.0,8,Auto-9,4WD,Gasoline,CA,midsize car,5.0,15,22,18,3,No,497
MERCEDES-BENZ AMG E63 S 4Matic,4.0,8,Auto-9,4WD,Gasoline,CA,station wagon,5.0,16,22,18,3,No,496
MERCEDES-BENZ AMG E63 S 4Matic,4.0,8,Auto-9,4WD,Gasoline,FA,midsize car,5.0,15,22,18,3,No,497
MERCEDES-BENZ AMG E63 S 4Matic,4.0,8,Auto-9,4WD,Gasoline,FA,station wagon,5.0,16,22,18,3,No,496
MERCEDES-BENZ AMG G63,5.5,8,Auto-7,4WD,Gasoline,CA,standard SUV,3.0,12,15,13,1,No,674
MERCEDES-BENZ AMG G63,5.5,8,Auto-7,4WD,Gasoline,FA,standard SUV,3.0,12,15,13,1,No,674
MERCEDES-BENZ AMG G65,6.0,12,Auto-7,4WD,Gasoline,CA,standard SUV,3.0,11,13,12,1,No,762
MERCEDES-BENZ AMG G65,6.0,12,Auto-7,4WD,Gasoline,FA,standard SUV,3.0,11,13,12,1,No,762
MERCEDES-BENZ AMG GLA45 4Matic,2.0,4,AutoMan-7,4WD,Gasoline,CA,station wagon,3.0,22,28,25,5,No,361
MERCEDES-BENZ AMG GLA45 4Matic,2.0,4,AutoMan-7,4WD,Gasoline,FA,station wagon,3.0,22,28,25,5,No,361
MERCEDES-BENZ AMG GLC43 4Matic,3.0,6,Auto-9,4WD,Gasoline,FA,small SUV,5.0,18,24,20,4,No,438
MERCEDES-BENZ AMG GLC43 4Matic,3.0,6,Auto-9,4WD,Gasoline,FA,small SUV,5.0,18,24,20,4,No,443
MERCEDES-BENZ AMG GLC63 4Matic,4.0,8,Auto-9,4WD,Gasoline,CA,small SUV,5.0,16,22,18,3,No,479
MERCEDES-BENZ AMG GLC63 4Matic,4.0,8,Auto-9,4WD,Gasoline,CA,small SUV,5.0,16,22,18,3,No,493
MERCEDES-BENZ AMG GLC63 4Matic,4.0,8,Auto-9,4WD,Gasoline,FA,small SUV,5.0,16,22,18,3,No,479
MERCEDES-BENZ AMG GLC63 4Matic,4.0,8,Auto-9,4WD,Gasoline,FA,small SUV,5.0,16,22,18,3,No,493
MERCEDES-BENZ AMG GLC63 S 4Matic,4.0,8,Auto-9,4WD,Gasoline,CA,small SUV,5.0,16,22,18,3,No,494
MERCEDES-BENZ AMG GLC63 S 4Matic,4.0,8,Auto-9,4WD,Gasoline,FA,small SUV,5.0,16,22,18,3,No,494
MERCEDES-BENZ AMG GLE 43 4Matic,3.0,6,Auto-9,4WD,Gasoline,CA,standard SUV,3.0,17,22,19,3,No,459
MERCEDES-BENZ AMG GLE 43 4Matic,3.0,6,Auto-9,4WD,Gasoline,CA,standard SUV,3.0,17,23,19,3,No,454
MERCEDES-BENZ AMG GLE 43 4Matic,3.0,6,Auto-9,4WD,Gasoline,FA,standard SUV,3.0,17,22,19,3,No,459
MERCEDES-BENZ AMG GLE 43 4Matic,3.0,6,Auto-9,4WD,Gasoline,FA,standard SUV,3.0,17,23,19,3,No,454
MERCEDES-BENZ AMG GLE63,5.5,8,Auto-7,4WD,Gasoline,CA,standard SUV,3.0,14,18,15,2,No,586
MERCEDES-BENZ AMG GLE63,5.5,8,Auto-7,4WD,Gasoline,FA,standard SUV,3.0,14,18,15,2,No,586
MERCEDES-BENZ AMG GLE63 S,5.5,8,Auto-7,4WD,Gasoline,CA,standard SUV,3.0,14,18,15,2,No,582
MERCEDES-BENZ AMG GLE63 S,5.5,8,Auto-7,4WD,Gasoline,CA,standard SUV,3.0,14,18,15,2,No,586
MERCEDES-BENZ AMG GLE63 S,5.5,8,Auto-7,4WD,Gasoline,FA,standard SUV,3.0,14,18,15,2,No,582
MERCEDES-BENZ AMG GLE63 S,5.5,8,Auto-7,4WD,Gasoline,FA,standard SUV,3.0,14,18,15,2,No,586
MERCEDES-BENZ AMG GLS63,5.5,8,Auto-7,4WD,Gasoline,CA,standard SUV,3.0,13,18,15,2,No,591
MERCEDES-BENZ AMG GLS63,5.5,8,Auto-7,4WD,Gasoline,FA,standard SUV,3.0,13,18,15,2,No,591
MERCEDES-BENZ AMG GT,4.0,8,AutoMan-7,2WD,Gasoline,CA,small car,5.0,16,21,18,3,No,490
MERCEDES-BENZ AMG GT,4.0,8,AutoMan-7,2WD,Gasoline,CA,small car,5.0,16,22,18,3,No,486
MERCEDES-BENZ AMG GT,4.0,8,AutoMan-7,2WD,Gasoline,FA,small car,5.0,16,21,18,3,No,490
MERCEDES-BENZ AMG GT,4.0,8,AutoMan-7,2WD,Gasoline,FA,small car,5.0,16,22,18,3,No,486
MERCEDES-BENZ AMG GT C,4.0,8,AutoMan-7,2WD,Gasoline,CA,small car,5.0,15,20,17,3,No,518
MERCEDES-BENZ AMG GT C,4.0,8,AutoMan-7,2WD,Gasoline,FA,small car,5.0,15,20,17,3,No,518
MERCEDES-BENZ AMG GT R,4.0,8,AutoMan-7,2WD,Gasoline,CA,small car,5.0,15,20,17,3,No,522
MERCEDES-BENZ AMG GT R,4.0,8,AutoMan-7,2WD,Gasoline,FA,small car,5.0,15,20,17,3,No,522
MERCEDES-BENZ AMG GT S,4.0,8,AutoMan-7,2WD,Gasoline,CA,small car,5.0,16,22,18,3,No,486
MERCEDES-BENZ AMG GT S,4.0,8,AutoMan-7,2WD,Gasoline,FA,small car,5.0,16,22,18,3,No,486
MERCEDES-BENZ AMG S63 4Matic,4.0,8,Auto-9,4WD,Gasoline,CA,large car,5.0,17,26,20,4,No,443
MERCEDES-BENZ AMG S63 4Matic,4.0,8,Auto-9,4WD,Gasoline,CA,small car,5.0,15,24,18,3,No,493
MERCEDES-BENZ AMG S63 4Matic,4.0,8,Auto-9,4WD,Gasoline,CA,small car,5.0,17,27,20,4,No,437
MERCEDES-BENZ AMG S63 4Matic,4.0,8,Auto-9,4WD,Gasoline,FA,large car,5.0,17,26,20,4,No,443
MERCEDES-BENZ AMG S63 4Matic,4.0,8,Auto-9,4WD,Gasoline,FA,small car,5.0,15,24,18,3,No,493
MERCEDES-BENZ AMG S63 4Matic,4.0,8,Auto-9,4WD,Gasoline,FA,small car,5.0,17,27,20,4,No,437
MERCEDES-BENZ AMG S65,6.0,12,Auto-7,2WD,Gasoline,CA,large car,3.0,13,22,16,2,No,574
MERCEDES-BENZ AMG S65,6.0,12,Auto-7,2WD,Gasoline,CA,small car,3.0,13,21,16,2,No,553
MERCEDES-BENZ AMG S65,6.0,12,Auto-7,2WD,Gasoline,CA,small car,3.0,14,21,16,2,No,542
MERCEDES-BENZ AMG S65,6.0,12,Auto-7,2WD,Gasoline,FA,large car,3.0,13,22,16,2,No,574
MERCEDES-BENZ AMG S65,6.0,12,Auto-7,2WD,Gasoline,FA,small car,3.0,13,21,16,2,No,553
MERCEDES-BENZ AMG S65,6.0,12,Auto-7,2WD,Gasoline,FA,small car,3.0,14,21,16,2,No,542
MERCEDES-BENZ AMG SL63,5.5,8,Auto-7,2WD,Gasoline,FA,small car,1.0,16,25,19,3,No,468
MERCEDES-BENZ AMG SL63,5.5,8,Auto-7,2WD,Gasoline,CA,small car,3.0,16,25,19,3,No,468
MERCEDES-BENZ AMG SL65,6.0,12,Auto-7,2WD,Gasoline,CA,small car,3.0,13,22,16,2,No,546
MERCEDES-BENZ AMG SL65,6.0,12,Auto-7,2WD,Gasoline,FA,small car,3.0,13,22,16,2,No,546
MERCEDES-BENZ AMG SLC 43,3.0,6,Auto-9,2WD,Gasoline,FA,small car,5.0,20,29,23,5,No,379
MERCEDES-BENZ C300,2.0,4,Auto-9,2WD,Gasoline,CA,small car,5.0,22,29,25,5,No,355
MERCEDES-BENZ C300,2.0,4,Auto-9,2WD,Gasoline,CA,small car,5.0,22,30,25,5,No,349
MERCEDES-BENZ C300,2.0,4,Auto-9,2WD,Gasoline,CA,small car,5.0,24,33,27,6,No,324
MERCEDES-BENZ C300,2.0,4,Auto-9,2WD,Gasoline,FA,small car,5.0,22,29,25,5,No,355
MERCEDES-BENZ C300,2.0,4,Auto-9,2WD,Gasoline,FA,small car,5.0,22,30,25,5,No,349
MERCEDES-BENZ C300,2.0,4,Auto-9,2WD,Gasoline,FA,small car,5.0,24,33,27,6,No,324
MERCEDES-BENZ C300 4Matic,2.0,4,Auto-9,4WD,Gasoline,CA,small car,5.0,22,29,25,5,No,360
MERCEDES-BENZ C300 4Matic,2.0,4,Auto-9,4WD,Gasoline,CA,small car,5.0,22,30,25,5,No,351
MERCEDES-BENZ C300 4Matic,2.0,4,Auto-9,4WD,Gasoline,CA,small car,5.0,23,32,26,5,No,335
MERCEDES-BENZ C300 4Matic,2.0,4,Auto-9,4WD,Gasoline,FA,small car,5.0,22,29,25,5,No,360
MERCEDES-BENZ C300 4Matic,2.0,4,Auto-9,4WD,Gasoline,FA,small car,5.0,22,30,25,5,No,351
MERCEDES-BENZ C300 4Matic,2.0,4,Auto-9,4WD,Gasoline,FA,small car,5.0,23,32,26,5,No,335
MERCEDES-BENZ CLA250,2.0,4,AutoMan-7,2WD,Gasoline,CA,small car,5.0,24,37,29,6,No,310
MERCEDES-BENZ CLA250,2.0,4,AutoMan-7,2WD,Gasoline,FA,small car,5.0,24,37,29,6,No,310
MERCEDES-BENZ CLA250 4Matic,2.0,4,AutoMan-7,4WD,Gasoline,CA,small car,5.0,24,32,27,6,No,328
MERCEDES-BENZ CLA250 4Matic,2.0,4,AutoMan-7,4WD,Gasoline,FA,small car,5.0,24,32,27,6,No,328
MERCEDES-BENZ CLS550,4.7,8,Auto-9,2WD,Gasoline,FA,small car,1.0,18,26,21,4,No,425
MERCEDES-BENZ CLS550,4.7,8,Auto-9,2WD,Gasoline,CA,small car,3.0,18,26,21,4,No,425
MERCEDES-BENZ CLS550 4Matic,4.7,8,Auto-9,4WD,Gasoline,FA,small car,1.0,17,25,20,4,No,444
MERCEDES-BENZ CLS550 4Matic,4.7,8,Auto-9,4WD,Gasoline,CA,small car,3.0,17,25,20,4,No,444
MERCEDES-BENZ E300,2.0,4,Auto-9,2WD,Gasoline,CA,midsize car,5.0,22,30,25,5,No,351
MERCEDES-BENZ E300,2.0,4,Auto-9,2WD,Gasoline,FA,midsize car,5.0,22,30,25,5,No,351
MERCEDES-BENZ E300 4Matic,2.0,4,Auto-9,4WD,Gasoline,CA,midsize car,5.0,21,29,24,5,No,366
MERCEDES-BENZ E300 4Matic,2.0,4,Auto-9,4WD,Gasoline,FA,midsize car,5.0,21,29,24,5,No,366
MERCEDES-BENZ E400,3.0,6,Auto-9,2WD,Gasoline,FA,small car,5.0,20,26,22,4,No,397
MERCEDES-BENZ E400 4Matic,3.0,6,Auto-9,4WD,Gasoline,FA,midsize car,5.0,20,27,23,5,No,396
MERCEDES-BENZ E400 4Matic,3.0,6,Auto-9,4WD,Gasoline,FA,small car,5.0,20,25,22,4,No,404
MERCEDES-BENZ E400 4Matic,3.0,6,Auto-9,4WD,Gasoline,FA,small car,5.0,20,26,22,4,No,394
MERCEDES-BENZ E400 4Matic,3.0,6,Auto-9,4WD,Gasoline,FA,station wagon,5.0,19,25,21,4,No,417
MERCEDES-BENZ E400 Convertible,3.0,6,Auto-9,2WD,Gasoline,FA,small car,5.0,20,26,22,4,No,399
MERCEDES-BENZ G550,4.0,8,Auto-7,4WD,Gasoline,CA,standard SUV,3.0,11,11,11,1,No,829
MERCEDES-BENZ G550,4.0,8,Auto-7,4WD,Gasoline,CA,standard SUV,3.0,13,14,13,1,No,660
MERCEDES-BENZ G550,4.0,8,Auto-7,4WD,Gasoline,FA,standard SUV,3.0,11,11,11,1,No,829
MERCEDES-BENZ G550,4.0,8,Auto-7,4WD,Gasoline,FA,standard SUV,3.0,13,14,13,1,No,660
MERCEDES-BENZ GLA 250,2.0,4,AutoMan-7,2WD,Gasoline,CA,small SUV,5.0,24,33,27,6,No,322
MERCEDES-BENZ GLA 250,2.0,4,AutoMan-7,2WD,Gasoline,FA,small SUV,5.0,24,33,27,6,No,322
MERCEDES-BENZ GLA250 4Matic,2.0,4,AutoMan-7,4WD,Gasoline,CA,small SUV,5.0,23,31,26,5,No,337
MERCEDES-BENZ GLA250 4Matic,2.0,4,AutoMan-7,4WD,Gasoline,FA,small SUV,5.0,23,31,26,5,No,337
MERCEDES-BENZ GLC 300,2.0,4,Auto-9,2WD,Gasoline,CA,small SUV,5.0,22,28,24,5,No,364
MERCEDES-BENZ GLC 300,2.0,4,Auto-9,2WD,Gasoline,FA,small SUV,5.0,22,28,24,5,No,364
MERCEDES-BENZ GLC 300 4Matic,2.0,4,Auto-9,4WD,Gasoline,CA,small SUV,5.0,21,28,24,5,No,374
MERCEDES-BENZ GLC 300 4Matic,2.0,4,Auto-9,4WD,Gasoline,CA,small SUV,5.0,22,27,24,5,No,375
MERCEDES-BENZ GLC 300 4Matic,2.0,4,Auto-9,4WD,Gasoline,FA,small SUV,5.0,21,28,24,5,No,374
MERCEDES-BENZ GLC 300 4Matic,2.0,4,Auto-9,4WD,Gasoline,FA,small SUV,5.0,22,27,24,5,No,375
MERCEDES-BENZ GLE350,3.5,6,Auto-7,2WD,Gasoline,FA,standard SUV,1.0,18,23,20,4,No,440
MERCEDES-BENZ GLE350,3.5,6,Auto-7,2WD,Gasoline,CA,standard SUV,3.0,18,23,20,4,No,440
MERCEDES-BENZ GLE350 4Matic,3.5,6,Auto-7,4WD,Gasoline,FA,standard SUV,1.0,18,22,19,3,No,457
MERCEDES-BENZ GLE350 4Matic,3.5,6,Auto-7,4WD,Gasoline,CA,standard SUV,3.0,18,22,19,3,No,457
MERCEDES-BENZ GLS450 4Matic,3.0,6,Auto-9,4WD,Gasoline,CA,standard SUV,3.0,17,22,19,3,No,477
MERCEDES-BENZ GLS450 4Matic,3.0,6,Auto-9,4WD,Gasoline,FA,standard SUV,3.0,17,22,19,3,No,477
MERCEDES-BENZ GLS550 4Matic,4.7,8,Auto-9,4WD,Gasoline,CA,standard SUV,3.0,14,19,16,2,No,556
MERCEDES-BENZ GLS550 4Matic,4.7,8,Auto-9,4WD,Gasoline,FA,standard SUV,3.0,14,19,16,2,No,556
MERCEDES-BENZ Maybach S650,6.0,12,Auto-7,2WD,Gasoline,CA,large car,3.0,13,21,16,2,No,572
MERCEDES-BENZ Maybach S650,6.0,12,Auto-7,2WD,Gasoline,FA,large car,3.0,13,21,16,2,No,572
MERCEDES-BENZ Metris,2.0,4,Auto-7,2WD,Gasoline,CA,special purpose,5.0,19,23,21,4,No,431
MERCEDES-BENZ Metris,2.0,4,Auto-7,2WD,Gasoline,CA,special purpose,5.0,21,24,22,4,No,398
MERCEDES-BENZ Metris,2.0,4,Auto-7,2WD,Gasoline,CA,special purpose,5.0,21,24,22,4,No,404
MERCEDES-BENZ Metris,2.0,4,Auto-7,2WD,Gasoline,FA,special purpose,5.0,19,23,21,4,No,431
MERCEDES-BENZ Metris,2.0,4,Auto-7,2WD,Gasoline,FA,special purpose,5.0,21,24,22,4,No,398
MERCEDES-BENZ Metris,2.0,4,Auto-7,2WD,Gasoline,FA,special purpose,5.0,21,24,22,4,No,404
MERCEDES-BENZ S450,3.0,6,Auto-9,2WD,Gasoline,CA,large car,3.0,19,28,22,4,No,403
MERCEDES-BENZ S450,3.0,6,Auto-9,2WD,Gasoline,FA,large car,3.0,19,28,22,4,No,403
MERCEDES-BENZ S450 4Matic,3.0,6,Auto-9,4WD,Gasoline,CA,large car,3.0,18,28,22,4,No,408
MERCEDES-BENZ S450 4Matic,3.0,6,Auto-9,4WD,Gasoline,FA,large car,3.0,18,28,22,4,No,408
MERCEDES-BENZ S560,4.0,8,Auto-9,2WD,Gasoline,CA,large car,5.0,17,27,21,4,No,426
MERCEDES-BENZ S560,4.0,8,Auto-9,2WD,Gasoline,CA,small car,5.0,17,26,20,4,No,439
MERCEDES-BENZ S560,4.0,8,Auto-9,2WD,Gasoline,FA,large car,5.0,17,27,21,4,No,426
MERCEDES-BENZ S560,4.0,8,Auto-9,2WD,Gasoline,FA,small car,5.0,17,26,20,4,No,439
MERCEDES-BENZ S560 4Matic,4.0,8,Auto-9,4WD,Gasoline,CA,large car,5.0,17,27,21,4,No,426
MERCEDES-BENZ S560 4Matic,4.0,8,Auto-9,4WD,Gasoline,CA,small car,5.0,17,27,21,4,No,426
MERCEDES-BENZ S560 4Matic,4.0,8,Auto-9,4WD,Gasoline,FA,large car,5.0,17,27,21,4,No,426
MERCEDES-BENZ S560 4Matic,4.0,8,Auto-9,4WD,Gasoline,FA,small car,5.0,17,27,21,4,No,426
MERCEDES-BENZ S560 4Matic Maybach,4.0,8,Auto-9,4WD,Gasoline,CA,large car,5.0,16,25,19,3,No,455
MERCEDES-BENZ S560 4Matic Maybach,4.0,8,Auto-9,4WD,Gasoline,FA,large car,5.0,16,25,19,3,No,455
MERCEDES-BENZ SL450,3.0,6,Auto-9,2WD,Gasoline,CA,small car,3.0,20,28,23,5,No,383
MERCEDES-BENZ SL450,3.0,6,Auto-9,2WD,Gasoline,FA,small car,3.0,20,28,23,5,No,383
MERCEDES-BENZ SL550,4.7,8,Auto-9,2WD,Gasoline,FA,small car,1.0,17,25,20,4,No,442
MERCEDES-BENZ SL550,4.7,8,Auto-9,2WD,Gasoline,CA,small car,3.0,17,25,20,4,No,442
MERCEDES-BENZ SLC300,2.0,4,Auto-9,2WD,Gasoline,CA,small car,3.0,25,32,27,6,No,324
MERCEDES-BENZ SLC300,2.0,4,Auto-9,2WD,Gasoline,FA,small car,3.0,25,32,27,6,No,324
MINI Cooper Clubman,1.5,3,Man-6,2WD,Gasoline,CA,midsize car,7.0,24,34,28,6,No,319
MINI Cooper Clubman,1.5,3,Man-6,2WD,Gasoline,FA,midsize car,7.0,24,34,28,6,No,319
MINI Cooper Clubman,1.5,3,SemiAuto-6,2WD,Gasoline,CA,midsize car,7.0,24,32,27,6,No,323
MINI Cooper Clubman,1.5,3,SemiAuto-6,2WD,Gasoline,FA,midsize car,7.0,24,32,27,6,No,323
MINI Cooper Clubman All4,1.5,3,Man-6,4WD,Gasoline,FA,midsize car,3.0,22,32,26,5,No,344
MINI Cooper Clubman All4,1.5,3,Man-6,4WD,Gasoline,CA,midsize car,3.0,22,32,26,5,No,344
MINI Cooper Clubman All4,1.5,3,SemiAuto-8,4WD,Gasoline,FA,midsize car,3.0,23,31,26,5,No,341
MINI Cooper Clubman All4,1.5,3,SemiAuto-8,4WD,Gasoline,CA,midsize car,3.0,23,31,26,5,No,341
MINI Cooper Convertible,1.5,3,Man-6,2WD,Gasoline,CA,small car,7.0,28,37,32,7,Yes,280
MINI Cooper Convertible,1.5,3,Man-6,2WD,Gasoline,FA,small car,7.0,28,37,32,7,Yes,280
MINI Cooper Convertible,1.5,3,SemiAuto-6,2WD,Gasoline,CA,small car,7.0,27,35,30,7,Yes,294
MINI Cooper Convertible,1.5,3,SemiAuto-6,2WD,Gasoline,FA,small car,7.0,27,35,30,7,Yes,294
MINI Cooper Countryman,1.5,3,Man-6,2WD,Gasoline,FA,midsize car,3.0,24,34,28,6,No,319
MINI Cooper Countryman,1.5,3,Man-6,2WD,Gasoline,CA,midsize car,3.0,24,34,28,6,No,319
MINI Cooper Countryman,1.5,3,SemiAuto-6,2WD,Gasoline,FA,midsize car,3.0,24,32,27,6,No,323
MINI Cooper Countryman,1.5,3,SemiAuto-6,2WD,Gasoline,CA,midsize car,3.0,24,32,27,6,No,323
MINI Cooper Countryman All4,1.5,3,Man-6,4WD,Gasoline,FA,midsize car,3.0,22,32,26,5,No,344
MINI Cooper Countryman All4,1.5,3,Man-6,4WD,Gasoline,CA,midsize car,3.0,22,32,26,5,No,344
MINI Cooper Countryman All4,1.5,3,SemiAuto-8,4WD,Gasoline,FA,midsize car,3.0,23,30,25,5,No,347
MINI Cooper Countryman All4,1.5,3,SemiAuto-8,4WD,Gasoline,CA,midsize car,3.0,23,30,25,5,No,347
MINI Cooper Hardtop,1.5,3,Man-6,2WD,Gasoline,CA,small car,7.0,28,37,32,7,Yes,280
MINI Cooper Hardtop,1.5,3,Man-6,2WD,Gasoline,CA,small car,7.0,28,38,32,7,Yes,282
MINI Cooper Hardtop,1.5,3,Man-6,2WD,Gasoline,FA,small car,7.0,28,37,32,7,Yes,280
MINI Cooper Hardtop,1.5,3,Man-6,2WD,Gasoline,FA,small car,7.0,28,38,32,7,Yes,282
MINI Cooper Hardtop,1.5,3,SemiAuto-6,2WD,Gasoline,CA,small car,7.0,27,35,30,7,Yes,294
MINI Cooper Hardtop,1.5,3,SemiAuto-6,2WD,Gasoline,FA,small car,7.0,27,35,30,7,Yes,294
MINI Cooper S Clubman,2.0,4,Man-6,2WD,Gasoline,CA,midsize car,7.0,22,31,25,5,No,349
MINI Cooper S Clubman,2.0,4,Man-6,2WD,Gasoline,FA,midsize car,7.0,22,31,25,5,No,349
MINI Cooper S Clubman,2.0,4,SemiAuto-8,2WD,Gasoline,CA,midsize car,7.0,23,32,27,6,No,332
MINI Cooper S Clubman,2.0,4,SemiAuto-8,2WD,Gasoline,FA,midsize car,7.0,23,32,27,6,No,332
MINI Cooper S Clubman All4,2.0,4,Man-6,4WD,Gasoline,CA,midsize car,7.0,21,30,24,5,No,366
MINI Cooper S Clubman All4,2.0,4,Man-6,4WD,Gasoline,FA,midsize car,7.0,21,30,24,5,No,366
MINI Cooper S Clubman All4,2.0,4,SemiAuto-8,4WD,Gasoline,CA,midsize car,7.0,22,31,26,5,No,346
MINI Cooper S Clubman All4,2.0,4,SemiAuto-8,4WD,Gasoline,FA,midsize car,7.0,22,31,26,5,No,346
MINI Cooper S Convertible,2.0,4,Man-6,2WD,Gasoline,CA,small car,7.0,23,32,26,5,No,338
MINI Cooper S Convertible,2.0,4,Man-6,2WD,Gasoline,FA,small car,7.0,23,32,26,5,No,338
MINI Cooper S Convertible,2.0,4,SemiAuto-6,2WD,Gasoline,CA,small car,7.0,25,33,28,6,No,315
MINI Cooper S Convertible,2.0,4,SemiAuto-6,2WD,Gasoline,FA,small car,7.0,25,33,28,6,No,315
MINI Cooper S Countryman,2.0,4,SemiAuto-8,2WD,Gasoline,CA,midsize car,7.0,23,32,27,6,No,332
MINI Cooper S Countryman,2.0,4,SemiAuto-8,2WD,Gasoline,FA,midsize car,7.0,23,32,27,6,No,332
MINI Cooper S Countryman All4,2.0,4,Man-6,4WD,Gasoline,CA,midsize car,7.0,21,31,24,5,No,365
MINI Cooper S Countryman All4,2.0,4,Man-6,4WD,Gasoline,FA,midsize car,7.0,21,31,24,5,No,365
MINI Cooper S Countryman All4,2.0,4,SemiAuto-8,4WD,Gasoline,CA,midsize car,7.0,22,31,26,5,No,346
MINI Cooper S Countryman All4,2.0,4,SemiAuto-8,4WD,Gasoline,FA,midsize car,7.0,22,31,26,5,No,346
MINI Cooper S Hardtop,2.0,4,Man-6,2WD,Gasoline,CA,small car,7.0,23,32,26,5,No,338
MINI Cooper S Hardtop,2.0,4,Man-6,2WD,Gasoline,FA,small car,7.0,23,32,26,5,No,338
MINI Cooper S Hardtop,2.0,4,SemiAuto-6,2WD,Gasoline,CA,small car,7.0,25,32,28,6,No,316
MINI Cooper S Hardtop,2.0,4,SemiAuto-6,2WD,Gasoline,FA,small car,7.0,25,32,28,6,No,316
MINI JCW Countryman All4,2.0,4,Man-6,4WD,Gasoline,CA,midsize car,3.0,20,29,24,5,No,373
MINI JCW Countryman All4,2.0,4,Man-6,4WD,Gasoline,FA,midsize car,3.0,20,29,24,5,No,373
MINI JCW Countryman All4,2.0,4,SemiAuto-8,4WD,Gasoline,CA,midsize car,3.0,22,30,25,5,No,354
MINI JCW Countryman All4,2.0,4,SemiAuto-8,4WD,Gasoline,FA,midsize car,3.0,22,30,25,5,No,354
MINI John Cooper Works Clubman All4,2.0,4,Man-6,4WD,Gasoline,CA,midsize car,3.0,21,31,24,5,No,367
MINI John Cooper Works Clubman All4,2.0,4,Man-6,4WD,Gasoline,FA,midsize car,3.0,21,31,24,5,No,367
MINI John Cooper Works Clubman All4,2.0,4,SemiAuto-8,4WD,Gasoline,CA,midsize car,3.0,23,31,26,5,No,339
MINI John Cooper Works Clubman All4,2.0,4,SemiAuto-8,4WD,Gasoline,FA,midsize car,3.0,23,31,26,5,No,339
MINI John Cooper Works Convertible,2.0,4,Man-6,2WD,Gasoline,CA,small car,3.0,22,31,25,5,No,349
MINI John Cooper Works Convertible,2.0,4,Man-6,2WD,Gasoline,FA,small car,3.0,22,31,25,5,No,349
MINI John Cooper Works Convertible,2.0,4,SemiAuto-6,2WD,Gasoline,CA,small car,3.0,25,33,28,6,No,315
MINI John Cooper Works Convertible,2.0,4,SemiAuto-6,2WD,Gasoline,FA,small car,3.0,25,33,28,6,No,315
MINI John Cooper Works Hardtop,2.0,4,Man-6,2WD,Gasoline,CA,small car,3.0,23,32,26,5,No,338
MINI John Cooper Works Hardtop,2.0,4,Man-6,2WD,Gasoline,FA,small car,3.0,23,32,26,5,No,338
MINI John Cooper Works Hardtop,2.0,4,SemiAuto-6,2WD,Gasoline,CA,small car,3.0,25,32,28,6,No,316
MINI John Cooper Works Hardtop,2.0,4,SemiAuto-6,2WD,Gasoline,FA,small car,3.0,25,32,28,6,No,316
MITSUBISHI Eclipse Cross,1.5,4,SCV-8,2WD,Gasoline,CA,small SUV,5.0,25,28,26,5,No,338
MITSUBISHI Eclipse Cross,1.5,4,SCV-8,2WD,Gasoline,FA,small SUV,5.0,25,28,26,5,No,338
MITSUBISHI Eclipse Cross,1.5,4,SCV-8,4WD,Gasoline,CA,small SUV,5.0,25,26,25,5,No,347
MITSUBISHI Eclipse Cross,1.5,4,SCV-8,4WD,Gasoline,FA,small SUV,5.0,25,26,25,5,No,347
MITSUBISHI Eclipse Cross ES,1.5,4,SCV-8,2WD,Gasoline,CA,small SUV,5.0,26,29,27,6,No,327
